date,api,art,total_count,failures,p95_rt
2025-11-05,API_054,Information Management,1534,1,508.4
2025-11-06,API_054,Information Management,705,0,569.5
2025-11-07,API_054,Information Management,1650,1,560.4
2025-11-08,API_054,Information Management,646,0,671.9
2025-11-09,API_054,Information Management,862,0,552.6
2025-11-10,API_054,Information Management,636,0,504.8
2025-11-11,API_054,Information Management,518,0,487.2
2025-11-12,API_054,Information Management,694,0,665.2
2025-11-13,API_054,Information Management,948,0,663.3
2025-11-14,API_054,Information Management,1445,1,631.8
2025-11-15,API_054,Information Management,1429,1,482.5
2025-10-16,API_055,Liquidity,592,0,539.2
2025-10-17,API_055,Liquidity,1956,1,605.1
2025-10-18,API_055,Liquidity,744,0,579.9
2025-10-19,API_055,Liquidity,1139,1,552.6
2025-10-20,API_055,Liquidity,1355,1,540.3
2025-10-21,API_055,Liquidity,1848,1,639.1
2025-10-22,API_055,Liquidity,804,0,665.5
2025-10-23,API_055,Liquidity,1626,1,643.0
2025-10-24,API_055,Liquidity,1320,1,632.2
2025-10-25,API_055,Liquidity,670,0,680.1
2025-10-26,API_055,Liquidity,750,0,757.2
2025-10-27,API_055,Liquidity,915,0,533.3
2025-10-28,API_055,Liquidity,1293,1,616.8
2025-10-29,API_055,Liquidity,1616,1,705.5
2025-10-30,API_055,Liquidity,1004,1,584.0
2025-10-31,API_055,Liquidity,1887,1,620.2
2025-11-01,API_055,Liquidity,1446,1,616.0
2025-11-02,API_055,Liquidity,1936,1,491.5
2025-11-03,API_055,Liquidity,838,0,578.3
2025-11-04,API_055,Liquidity,1398,1,672.9
2025-11-05,API_055,Liquidity,638,0,588.9
2025-11-06,API_055,Liquidity,1755,1,558.1
2025-11-07,API_055,Liquidity,1157,1,597.4
2025-11-08,API_055,Liquidity,1033,1,603.5
2025-11-09,API_055,Liquidity,1017,1,650.9
2025-11-10,API_055,Liquidity,791,0,465.2
2025-11-11,API_055,Liquidity,1858,1,611.5
2025-11-12,API_055,Liquidity,1184,1,566.4
2025-11-13,API_055,Liquidity,581,0,672.0
2025-11-14,API_055,Liquidity,834,0,570.5
2025-11-15,API_055,Liquidity,1031,1,535.3
2025-10-16,API_056,Connect API,705,0,558.7
2025-10-17,API_056,Connect API,539,0,588.8
2025-10-18,API_056,Connect API,1342,1,562.9
2025-10-19,API_056,Connect API,1645,1,634.9
2025-10-20,API_056,Connect API,1937,1,587.8
2025-10-21,API_056,Connect API,1758,1,618.9
2025-10-22,API_056,Connect API,1404,1,618.3
2025-10-23,API_056,Connect API,847,0,554.2
2025-10-24,API_056,Connect API,1218,1,614.9
2025-10-25,API_056,Connect API,1571,1,683.8
2025-10-26,API_056,Connect API,1952,1,624.9
2025-10-27,API_056,Connect API,1306,1,667.6
2025-10-28,API_056,Connect API,1878,1,646.4
2025-10-29,API_056,Connect API,984,0,640.1
2025-10-30,API_056,Connect API,1070,1,544.9
2025-10-31,API_056,Connect API,1082,1,526.1
2025-11-01,API_056,Connect API,1424,1,678.4
2025-11-02,API_056,Connect API,1965,1,611.8
2025-11-03,API_056,Connect API,1398,1,618.7
2025-11-04,API_056,Connect API,1357,1,611.4
2025-11-05,API_056,Connect API,1993,1,656.5
2025-11-06,API_056,Connect API,1437,1,555.1
2025-11-07,API_056,Connect API,766,0,498.0
2025-11-08,API_056,Connect API,553,0,682.2
2025-11-09,API_056,Connect API,1563,1,494.4
2025-11-10,API_056,Connect API,1760,1,577.8
2025-11-11,API_056,Connect API,1215,1,515.7
2025-11-12,API_056,Connect API,1149,1,517.7
2025-11-13,API_056,Connect API,1092,1,601.9
2025-11-14,API_056,Connect API,1013,1,590.1
2025-11-15,API_056,Connect API,1290,1,535.1
2025-10-16,API_057,Payment Initiation,1157,1,595.1
2025-10-17,API_057,Payment Initiation,561,0,632.6
2025-10-18,API_057,Payment Initiation,1004,1,605.9
2025-10-19,API_057,Payment Initiation,1745,1,596.8
2025-10-20,API_057,Payment Initiation,560,0,529.5
2025-10-21,API_057,Payment Initiation,655,0,546.3
2025-10-22,API_057,Payment Initiation,1901,1,653.9
2025-10-23,API_057,Payment Initiation,1402,1,522.8
2025-10-24,API_057,Payment Initiation,1498,1,636.8
2025-10-25,API_057,Payment Initiation,1386,1,631.7
2025-10-26,API_057,Payment Initiation,1337,1,639.9
2025-10-27,API_057,Payment Initiation,839,0,641.8
2025-10-28,API_057,Payment Initiation,703,0,575.4
2025-10-29,API_057,Payment Initiation,1074,1,569.6
2025-10-30,API_057,Payment Initiation,1033,1,621.0
2025-10-31,API_057,Payment Initiation,1643,1,506.1
2025-11-01,API_057,Payment Initiation,1189,1,578.7
2025-11-02,API_057,Payment Initiation,865,0,685.2
2025-11-03,API_057,Payment Initiation,954,0,571.9
2025-11-04,API_057,Payment Initiation,1705,1,638.7
2025-11-05,API_057,Payment Initiation,1392,1,645.4
2025-11-06,API_057,Payment Initiation,957,0,636.7
2025-11-07,API_057,Payment Initiation,1974,1,594.2
2025-11-08,API_057,Payment Initiation,1302,1,569.8
2025-11-09,API_057,Payment Initiation,1511,1,588.6
2025-11-10,API_057,Payment Initiation,1007,1,597.8
2025-11-11,API_057,Payment Initiation,1827,1,538.1
2025-11-12,API_057,Payment Initiation,706,0,666.8
2025-11-13,API_057,Payment Initiation,1758,1,494.9
2025-11-14,API_057,Payment Initiation,838,0,508.3
2025-11-15,API_057,Payment Initiation,1036,1,611.6
2025-10-16,API_058,Payment Management,518,0,563.8
2025-10-17,API_058,Payment Management,1182,1,549.7
2025-10-18,API_058,Payment Management,1799,1,624.5
2025-10-19,API_058,Payment Management,1571,1,642.2
2025-10-20,API_058,Payment Management,1493,1,609.5
2025-10-21,API_058,Payment Management,1194,1,691.0
2025-10-22,API_058,Payment Management,1400,1,681.1
2025-10-23,API_058,Payment Management,1279,1,668.5
2025-10-24,API_058,Payment Management,669,0,598.9
2025-10-25,API_058,Payment Management,1991,1,600.4
2025-10-26,API_058,Payment Management,787,0,642.9
2025-10-27,API_058,Payment Management,688,0,671.4
2025-10-28,API_058,Payment Management,1387,1,670.3
2025-10-29,API_058,Payment Management,970,0,612.1
2025-10-30,API_058,Payment Management,1866,1,639.1
2025-10-31,API_058,Payment Management,1948,1,610.7
2025-11-01,API_058,Payment Management,1705,1,603.2
2025-11-02,API_058,Payment Management,957,0,696.5
2025-11-03,API_058,Payment Management,1338,1,621.3
2025-11-04,API_058,Payment Management,1783,1,519.8
2025-11-05,API_058,Payment Management,905,0,576.7
2025-11-06,API_058,Payment Management,1442,1,638.2
2025-11-07,API_058,Payment Management,1957,1,596.0
2025-11-08,API_058,Payment Management,1927,1,589.3
2025-11-09,API_058,Payment Management,1819,1,523.9
2025-11-10,API_058,Payment Management,1641,1,635.4
2025-11-11,API_058,Payment Management,1679,1,616.0
2025-11-12,API_058,Payment Management,1707,1,671.1
2025-11-13,API_058,Payment Management,1961,1,618.0
2025-11-14,API_058,Payment Management,1375,1,572.1
2025-11-15,API_058,Payment Management,1531,1,590.9
2025-10-16,API_059,Platform,1552,1,551.6
2025-10-17,API_059,Platform,1139,1,591.1
2025-10-18,API_059,Platform,839,0,532.2
2025-10-19,API_059,Platform,1568,1,637.4
2025-10-20,API_059,Platform,1454,1,590.0
2025-10-21,API_059,Platform,1704,1,612.7
2025-10-22,API_059,Platform,1738,1,653.7
2025-10-23,API_059,Platform,1430,1,562.1
2025-10-24,API_059,Platform,678,0,617.3
2025-10-25,API_059,Platform,1787,1,604.5
2025-10-26,API_059,Platform,1730,1,569.0
2025-10-27,API_059,Platform,1791,1,588.2
2025-10-28,API_059,Platform,1444,1,643.8
2025-10-29,API_059,Platform,1424,1,618.9
2025-10-30,API_059,Platform,993,0,560.0
2025-10-31,API_059,Platform,863,0,589.3
2025-11-01,API_059,Platform,1069,1,589.4
2025-11-02,API_059,Platform,1881,1,507.1
2025-11-03,API_059,Platform,1227,1,497.9
2025-11-04,API_059,Platform,859,0,572.2
2025-11-05,API_059,Platform,609,0,524.6
2025-11-06,API_059,Platform,1067,1,635.1
2025-11-07,API_059,Platform,1583,1,573.1
2025-11-08,API_059,Platform,1943,1,665.4
2025-11-09,API_059,Platform,1136,1,651.1
2025-11-10,API_059,Platform,1713,1,690.0
2025-11-11,API_059,Platform,952,0,690.7
2025-11-12,API_059,Platform,1651,1,593.0
2025-11-13,API_059,Platform,737,0,607.0
2025-11-14,API_059,Platform,1588,1,593.9
2025-11-15,API_059,Platform,1770,1,597.6
2025-10-16,API_060,Entitlement,1962,1,611.4
2025-10-17,API_060,Entitlement,605,0,548.2
2025-10-18,API_060,Entitlement,1289,1,517.0
2025-10-19,API_060,Entitlement,1612,1,710.0
2025-10-20,API_060,Entitlement,1435,1,648.8
2025-10-21,API_060,Entitlement,1922,1,610.4
2025-10-22,API_060,Entitlement,1555,1,537.7
2025-10-23,API_060,Entitlement,892,0,447.4
2025-10-24,API_060,Entitlement,700,0,719.2
2025-10-25,API_060,Entitlement,946,0,710.6
2025-10-26,API_060,Entitlement,943,0,635.2
2025-10-27,API_060,Entitlement,1850,1,612.3
2025-10-28,API_060,Entitlement,1411,1,584.3
2025-10-29,API_060,Entitlement,1962,1,557.2
2025-10-30,API_060,Entitlement,723,0,701.4
2025-10-31,API_060,Entitlement,1329,1,602.6
2025-11-01,API_060,Entitlement,1516,1,680.7
2025-11-02,API_060,Entitlement,687,0,733.1
2025-11-03,API_060,Entitlement,1655,1,590.5
2025-11-04,API_060,Entitlement,1595,1,688.6
2025-11-05,API_060,Entitlement,985,0,529.9
2025-11-06,API_060,Entitlement,1714,1,522.5
2025-11-07,API_060,Entitlement,1974,1,617.5
2025-11-08,API_060,Entitlement,1935,1,445.6
2025-11-09,API_060,Entitlement,1219,1,584.7
2025-11-10,API_060,Entitlement,905,0,682.9
2025-11-11,API_060,Entitlement,746,0,712.4
2025-11-12,API_060,Entitlement,571,0,674.8
2025-11-13,API_060,Entitlement,1405,1,566.3
2025-11-14,API_060,Entitlement,886,0,581.7
2025-11-15,API_060,Entitlement,1326,1,644.3
2025-10-16,API_061,Trade,848,0,568.1
2025-10-17,API_061,Trade,1868,1,629.0
2025-10-18,API_061,Trade,1650,1,559.1
2025-10-19,API_061,Trade,1261,1,559.4
2025-10-20,API_061,Trade,882,0,617.8
2025-10-21,API_061,Trade,775,0,622.5
2025-10-22,API_061,Trade,999,0,561.8
2025-10-23,API_061,Trade,980,0,627.5
2025-10-24,API_061,Trade,1410,1,561.8
2025-10-25,API_061,Trade,1851,1,544.3
2025-10-26,API_061,Trade,608,0,608.5
2025-10-27,API_061,Trade,814,0,634.5
2025-10-28,API_061,Trade,1997,1,625.8
2025-10-29,API_061,Trade,1752,1,681.9
2025-10-30,API_061,Trade,655,0,563.6
2025-10-31,API_061,Trade,1525,1,627.5
2025-11-01,API_061,Trade,1257,1,716.4
2025-11-02,API_061,Trade,1370,1,515.9
2025-11-03,API_061,Trade,512,0,568.4
2025-11-04,API_061,Trade,1617,1,683.3
2025-11-05,API_061,Trade,1861,1,564.0
2025-11-06,API_061,Trade,1435,1,533.4
2025-11-07,API_061,Trade,1990,1,646.1
2025-11-08,API_061,Trade,1213,1,612.9
2025-11-09,API_061,Trade,1887,1,561.0
2025-11-10,API_061,Trade,1425,1,600.1
2025-11-11,API_061,Trade,916,0,553.4
2025-11-12,API_061,Trade,639,0,641.6
2025-11-13,API_061,Trade,1760,1,615.0
2025-11-14,API_061,Trade,571,0,546.4
2025-11-15,API_061,Trade,1713,1,652.9
2025-10-16,API_062,Information Management,1565,1,693.4
2025-10-17,API_062,Information Management,1382,1,567.9
2025-10-18,API_062,Information Management,772,0,621.5
2025-10-19,API_062,Information Management,915,0,667.7
2025-10-20,API_062,Information Management,923,0,610.7
2025-10-21,API_062,Information Management,1930,1,588.1
2025-10-22,API_062,Information Management,1113,1,638.0
2025-10-23,API_062,Information Management,992,0,605.9
2025-10-24,API_062,Information Management,1756,1,677.8
2025-10-25,API_062,Information Management,726,0,499.6
2025-10-26,API_062,Information Management,1672,1,560.6
2025-10-27,API_062,Information Management,1638,1,672.5
2025-10-28,API_062,Information Management,1529,1,702.2
2025-10-29,API_062,Information Management,1670,1,563.5
2025-10-30,API_062,Information Management,1642,1,545.0
2025-10-31,API_062,Information Management,792,0,619.9
2025-11-01,API_062,Information Management,1741,1,632.0
2025-11-02,API_062,Information Management,676,0,652.6
2025-11-03,API_062,Information Management,582,0,688.4
2025-11-04,API_062,Information Management,1709,1,557.7
2025-11-05,API_062,Information Management,1295,1,573.8
2025-11-06,API_062,Information Management,1396,1,619.7
2025-11-07,API_062,Information Management,971,0,601.7
2025-11-08,API_062,Information Management,869,0,534.3
2025-11-09,API_062,Information Management,1153,1,617.9
2025-11-10,API_062,Information Management,1248,1,605.1
2025-11-11,API_062,Information Management,1773,1,420.5
2025-11-12,API_062,Information Management,1419,1,724.5
2025-11-13,API_062,Information Management,1805,1,577.7
2025-11-14,API_062,Information Management,1415,1,628.0
2025-11-15,API_062,Information Management,651,0,691.3
2025-10-16,API_063,Liquidity,1528,1,588.3
2025-10-17,API_063,Liquidity,604,0,688.7
2025-10-18,API_063,Liquidity,1805,1,643.6
2025-10-19,API_063,Liquidity,933,0,626.6
2025-10-20,API_063,Liquidity,1351,1,551.7
2025-10-21,API_063,Liquidity,682,0,660.7
2025-10-22,API_063,Liquidity,867,0,550.5
2025-10-23,API_063,Liquidity,1169,1,563.5
2025-10-24,API_063,Liquidity,1901,1,661.1
2025-10-25,API_063,Liquidity,1127,1,617.5
2025-10-26,API_063,Liquidity,1992,1,613.8
2025-10-27,API_063,Liquidity,793,0,702.8
2025-10-28,API_063,Liquidity,1666,1,646.5
2025-10-29,API_063,Liquidity,1483,1,682.3
2025-10-30,API_063,Liquidity,1388,1,503.8
2025-10-31,API_063,Liquidity,1374,1,527.1
2025-11-01,API_063,Liquidity,1635,1,545.3
2025-11-02,API_063,Liquidity,1238,1,611.3
2025-11-03,API_063,Liquidity,1225,1,713.8
2025-11-04,API_063,Liquidity,1765,1,613.2
2025-11-05,API_063,Liquidity,637,0,628.0
2025-11-06,API_063,Liquidity,504,0,630.4
2025-11-07,API_063,Liquidity,1760,1,587.5
2025-11-08,API_063,Liquidity,942,0,561.6
2025-11-09,API_063,Liquidity,1760,1,514.5
2025-11-10,API_063,Liquidity,1251,1,626.6
2025-11-11,API_063,Liquidity,1972,1,653.2
2025-11-12,API_063,Liquidity,607,0,690.9
2025-11-13,API_063,Liquidity,1343,1,617.6
2025-11-14,API_063,Liquidity,1459,1,622.7
2025-11-15,API_063,Liquidity,1968,1,572.4
2025-10-16,API_064,Connect API,1105,1,508.5
2025-10-17,API_064,Connect API,956,0,565.5
2025-10-18,API_064,Connect API,1042,1,574.8
2025-10-19,API_064,Connect API,1356,1,575.2
2025-10-20,API_064,Connect API,1051,1,713.3
2025-10-21,API_064,Connect API,610,0,535.4
2025-10-22,API_064,Connect API,1193,1,613.3
2025-10-23,API_064,Connect API,1949,1,625.8
2025-10-24,API_064,Connect API,1177,1,626.0
2025-10-25,API_064,Connect API,1110,1,522.8
2025-10-26,API_064,Connect API,1028,1,516.2
2025-10-27,API_064,Connect API,1101,1,617.0
2025-10-28,API_064,Connect API,995,0,582.6
2025-10-29,API_064,Connect API,1089,1,608.0
2025-10-30,API_064,Connect API,1762,1,650.1
2025-10-31,API_064,Connect API,571,0,629.1
2025-11-01,API_064,Connect API,768,0,627.7
2025-11-02,API_064,Connect API,914,0,624.6
2025-11-03,API_064,Connect API,505,0,588.8
2025-11-04,API_064,Connect API,1481,1,591.5
2025-11-05,API_064,Connect API,525,0,554.5
2025-11-06,API_064,Connect API,1528,1,534.4
2025-11-07,API_064,Connect API,1070,1,550.7
2025-11-08,API_064,Connect API,1971,1,507.9
2025-11-09,API_064,Connect API,1772,1,665.4
2025-11-10,API_064,Connect API,1025,1,573.6
2025-11-11,API_064,Connect API,1055,1,633.0
2025-11-12,API_064,Connect API,1386,1,693.0
2025-11-13,API_064,Connect API,1250,1,604.2
2025-11-14,API_064,Connect API,1503,1,661.9
2025-11-15,API_064,Connect API,621,0,680.7
2025-10-16,API_065,Payment Initiation,931,0,593.0
2025-10-17,API_065,Payment Initiation,880,0,582.5
2025-10-18,API_065,Payment Initiation,644,0,695.8
2025-10-19,API_065,Payment Initiation,1325,1,578.6
2025-10-20,API_065,Payment Initiation,1651,1,566.7
2025-10-21,API_065,Payment Initiation,1307,1,612.3
2025-10-22,API_065,Payment Initiation,686,0,573.7
2025-10-23,API_065,Payment Initiation,736,0,567.7
2025-10-24,API_065,Payment Initiation,1717,1,509.1
2025-10-25,API_065,Payment Initiation,1291,1,619.3
2025-10-26,API_065,Payment Initiation,670,0,547.4
2025-10-27,API_065,Payment Initiation,1461,1,533.1
2025-10-28,API_065,Payment Initiation,1082,1,682.2
2025-10-29,API_065,Payment Initiation,1297,1,685.8
2025-10-30,API_065,Payment Initiation,1981,1,586.8
2025-10-31,API_065,Payment Initiation,1232,1,594.7
2025-11-01,API_065,Payment Initiation,922,0,646.5
2025-11-02,API_065,Payment Initiation,672,0,633.2
2025-11-03,API_065,Payment Initiation,1162,1,609.1
2025-11-04,API_065,Payment Initiation,993,0,675.3
2025-11-05,API_065,Payment Initiation,1119,1,643.9
2025-11-06,API_065,Payment Initiation,787,0,587.2
2025-11-07,API_065,Payment Initiation,1669,1,618.3
2025-11-08,API_065,Payment Initiation,956,0,503.2
2025-11-09,API_065,Payment Initiation,1725,1,490.9
2025-11-10,API_065,Payment Initiation,946,0,645.6
2025-11-11,API_065,Payment Initiation,1334,1,632.3
2025-11-12,API_065,Payment Initiation,1619,1,649.8
2025-11-13,API_065,Payment Initiation,1911,1,532.8
2025-11-14,API_065,Payment Initiation,1478,1,555.7
2025-11-15,API_065,Payment Initiation,915,0,662.5
2025-10-16,API_066,Payment Management,1716,1,635.0
2025-10-17,API_066,Payment Management,649,0,557.6
2025-10-18,API_066,Payment Management,1262,1,651.3
2025-10-19,API_066,Payment Management,1501,1,604.4
2025-10-20,API_066,Payment Management,1098,1,579.8
2025-10-21,API_066,Payment Management,1793,1,556.2
2025-10-22,API_066,Payment Management,1756,1,621.7
2025-10-23,API_066,Payment Management,1340,1,626.6
2025-10-24,API_066,Payment Management,1698,1,530.9
2025-10-25,API_066,Payment Management,1592,1,627.0
2025-10-26,API_066,Payment Management,529,0,487.8
2025-10-27,API_066,Payment Management,780,0,580.3
2025-10-28,API_066,Payment Management,867,0,579.7
2025-10-29,API_066,Payment Management,994,0,623.3
2025-10-30,API_066,Payment Management,1516,1,615.1
2025-10-31,API_066,Payment Management,1837,1,665.0
2025-11-01,API_066,Payment Management,1548,1,566.0
2025-11-02,API_066,Payment Management,1857,1,572.4
2025-11-03,API_066,Payment Management,598,0,542.8
2025-11-04,API_066,Payment Management,1982,1,629.5
2025-11-05,API_066,Payment Management,1343,1,578.5
2025-11-06,API_066,Payment Management,620,0,564.4
2025-11-07,API_066,Payment Management,1854,1,593.6
2025-11-08,API_066,Payment Management,1283,1,485.4
2025-11-09,API_066,Payment Management,1512,1,679.1
2025-11-10,API_066,Payment Management,686,0,589.1
2025-11-11,API_066,Payment Management,1887,1,601.9
2025-11-12,API_066,Payment Management,990,0,594.6
2025-11-13,API_066,Payment Management,575,0,597.7
2025-11-14,API_066,Payment Management,1856,1,592.8
2025-11-15,API_066,Payment Management,1997,1,601.0
2025-10-16,API_067,Platform,1326,1,745.7
2025-10-17,API_067,Platform,571,0,678.0
2025-10-18,API_067,Platform,1786,1,602.4
2025-10-19,API_067,Platform,1074,1,533.7
2025-10-20,API_067,Platform,1499,1,589.0
2025-10-21,API_067,Platform,516,0,549.9
2025-10-22,API_067,Platform,1586,1,557.5
2025-10-23,API_067,Platform,1480,1,557.3
2025-10-24,API_067,Platform,1019,1,480.9
2025-10-25,API_067,Platform,575,0,563.4
2025-10-26,API_067,Platform,1425,1,544.1
2025-10-27,API_067,Platform,1594,1,526.7
2025-10-28,API_067,Platform,1703,1,425.6
2025-10-29,API_067,Platform,694,0,577.5
2025-10-30,API_067,Platform,727,0,630.1
2025-10-31,API_067,Platform,960,0,710.6
2025-11-01,API_067,Platform,1117,1,559.9
2025-11-02,API_067,Platform,1834,1,542.5
2025-11-03,API_067,Platform,1511,1,701.1
2025-11-04,API_067,Platform,1330,1,620.5
2025-11-05,API_067,Platform,1687,1,540.6
2025-11-06,API_067,Platform,1669,1,585.4
2025-11-07,API_067,Platform,1464,1,618.8
2025-11-08,API_067,Platform,970,0,672.6
2025-11-09,API_067,Platform,533,0,631.5
2025-11-10,API_067,Platform,720,0,531.7
2025-11-11,API_067,Platform,1033,1,524.2
2025-11-12,API_067,Platform,1340,1,534.4
2025-11-13,API_067,Platform,1510,1,512.0
2025-11-14,API_067,Platform,738,0,569.9
2025-11-15,API_067,Platform,1858,1,631.0
2025-10-16,API_068,Entitlement,887,0,658.4
2025-10-17,API_068,Entitlement,1573,1,533.8
2025-10-18,API_068,Entitlement,1137,1,580.2
2025-10-19,API_068,Entitlement,777,0,528.2
2025-10-20,API_068,Entitlement,1088,1,653.6
2025-10-21,API_068,Entitlement,1148,1,653.6
2025-10-22,API_068,Entitlement,1712,1,709.8
2025-10-23,API_068,Entitlement,914,0,583.2
2025-10-24,API_068,Entitlement,686,0,490.4
2025-10-25,API_068,Entitlement,1661,1,489.8
2025-10-26,API_068,Entitlement,643,0,552.9
2025-10-27,API_068,Entitlement,515,0,655.7
2025-10-28,API_068,Entitlement,1386,1,632.6
2025-10-29,API_068,Entitlement,840,0,542.9
2025-10-30,API_068,Entitlement,1117,1,559.4
2025-10-31,API_068,Entitlement,1210,1,635.2
2025-11-01,API_068,Entitlement,1631,1,576.2
2025-11-02,API_068,Entitlement,1030,1,654.0
2025-11-03,API_068,Entitlement,511,0,627.1
2025-11-04,API_068,Entitlement,694,0,654.1
2025-11-05,API_068,Entitlement,1461,1,701.3
2025-11-06,API_068,Entitlement,1155,1,539.6
2025-11-07,API_068,Entitlement,1619,1,579.4
2025-11-08,API_068,Entitlement,1904,1,641.0
2025-11-09,API_068,Entitlement,1344,1,596.7
2025-11-10,API_068,Entitlement,1515,1,551.5
2025-11-11,API_068,Entitlement,920,0,642.6
2025-11-12,API_068,Entitlement,1769,1,617.0
2025-11-13,API_068,Entitlement,967,0,540.7
2025-11-14,API_068,Entitlement,1253,1,582.8
2025-11-15,API_068,Entitlement,1845,1,473.1
2025-10-16,API_069,Trade,511,0,574.9
2025-10-17,API_069,Trade,700,0,478.5
2025-10-18,API_069,Trade,1021,1,588.9
2025-10-19,API_069,Trade,1287,1,580.7
2025-10-20,API_069,Trade,1562,1,535.7
2025-10-21,API_069,Trade,1931,1,714.7
2025-10-22,API_069,Trade,1422,1,670.0
2025-10-23,API_069,Trade,1717,1,630.6
2025-10-24,API_069,Trade,1808,1,623.1
2025-10-25,API_069,Trade,1863,1,676.9
2025-10-26,API_069,Trade,624,0,596.6
2025-10-27,API_069,Trade,1121,1,588.1
2025-10-28,API_069,Trade,1345,1,622.6
2025-10-29,API_069,Trade,1673,1,618.7
2025-10-30,API_069,Trade,1977,1,540.1
2025-10-31,API_069,Trade,705,0,662.2
2025-11-01,API_069,Trade,1138,1,636.2
2025-11-02,API_069,Trade,1228,1,617.9
2025-11-03,API_069,Trade,1619,1,670.9
2025-11-04,API_069,Trade,793,0,669.6
2025-11-05,API_069,Trade,694,0,650.5
2025-11-06,API_069,Trade,1923,1,551.4
2025-11-07,API_069,Trade,1198,1,586.6
2025-11-08,API_069,Trade,1985,1,632.6
2025-11-09,API_069,Trade,1209,1,637.9
2025-11-10,API_069,Trade,1665,1,617.4
2025-11-11,API_069,Trade,816,0,547.3
2025-11-12,API_069,Trade,1924,1,577.3
2025-11-13,API_069,Trade,1180,1,595.0
2025-11-14,API_069,Trade,608,0,408.7
2025-11-15,API_069,Trade,871,0,519.1
2025-10-16,API_070,Information Management,705,0,655.4
2025-10-17,API_070,Information Management,1346,1,635.0
2025-10-18,API_070,Information Management,1633,1,485.7
2025-10-19,API_070,Information Management,689,0,670.2
2025-10-20,API_070,Information Management,750,0,608.1
2025-10-21,API_070,Information Management,790,0,607.4
2025-10-22,API_070,Information Management,1932,1,655.5
2025-10-23,API_070,Information Management,1336,1,516.7
2025-10-24,API_070,Information Management,1770,1,564.3
2025-10-25,API_070,Information Management,1140,1,562.3
2025-10-26,API_070,Information Management,1065,1,582.7
2025-10-27,API_070,Information Management,1867,1,552.3
2025-10-28,API_070,Information Management,1027,1,589.0
2025-10-29,API_070,Information Management,1110,1,594.6
2025-10-30,API_070,Information Management,557,0,658.6
2025-10-31,API_070,Information Management,1960,1,550.9
2025-11-01,API_070,Information Management,1351,1,502.0
2025-11-02,API_070,Information Management,1849,1,699.5
2025-11-03,API_070,Information Management,630,0,647.2
2025-11-04,API_070,Information Management,687,0,613.0
2025-11-05,API_070,Information Management,1727,1,538.5
2025-11-06,API_070,Information Management,711,0,662.1
2025-11-07,API_070,Information Management,742,0,649.2
2025-11-08,API_070,Information Management,1625,1,607.1
2025-11-09,API_070,Information Management,687,0,589.7
2025-11-10,API_070,Information Management,1964,1,572.4
2025-11-11,API_070,Information Management,1376,1,495.7
2025-11-12,API_070,Information Management,1566,1,582.2
2025-11-13,API_070,Information Management,1357,1,585.6
2025-11-14,API_070,Information Management,1126,1,753.3
2025-11-15,API_070,Information Management,1423,1,561.5
2025-10-16,API_071,Liquidity,636,3,1611.8
2025-10-17,API_071,Liquidity,938,5,1560.8
2025-10-18,API_071,Liquidity,1165,6,1652.8
2025-10-19,API_071,Liquidity,1109,6,1634.2
2025-10-20,API_071,Liquidity,926,5,1619.6
2025-10-21,API_071,Liquidity,1241,7,1583.5
2025-10-22,API_071,Liquidity,1892,11,1740.2
2025-10-23,API_071,Liquidity,1755,10,1719.3
2025-10-24,API_071,Liquidity,827,4,1815.4
2025-10-25,API_071,Liquidity,875,5,1769.4
2025-10-26,API_071,Liquidity,762,4,1718.9
2025-10-27,API_071,Liquidity,1151,6,1894.8
2025-10-28,API_071,Liquidity,1944,11,1718.4
2025-10-29,API_071,Liquidity,759,4,1868.8
2025-10-30,API_071,Liquidity,1598,9,1822.2
2025-10-31,API_071,Liquidity,1022,6,1854.8
2025-11-01,API_071,Liquidity,1871,11,1853.1
2025-11-02,API_071,Liquidity,866,5,1796.3
2025-11-03,API_071,Liquidity,812,4,1834.4
2025-11-04,API_071,Liquidity,1990,11,1875.1
2025-11-05,API_071,Liquidity,1364,8,1825.0
2025-11-06,API_071,Liquidity,1297,7,1916.3
2025-11-07,API_071,Liquidity,847,5,1860.8
2025-11-08,API_071,Liquidity,578,3,1843.8
2025-11-09,API_071,Liquidity,1121,6,1947.2
2025-11-10,API_071,Liquidity,1117,6,2032.6
2025-11-11,API_071,Liquidity,1006,6,1947.5
2025-11-12,API_071,Liquidity,743,4,2122.2
2025-11-13,API_071,Liquidity,1005,6,2030.4
2025-11-14,API_071,Liquidity,1508,9,2065.7
2025-11-15,API_071,Liquidity,1692,10,2015.8
2025-10-16,API_072,Connect API,880,5,1554.0
2025-10-17,API_072,Connect API,1829,10,1514.0
2025-10-18,API_072,Connect API,1012,6,1568.6
2025-10-19,API_072,Connect API,1448,8,1632.9
2025-10-20,API_072,Connect API,1143,6,1664.6
2025-10-21,API_072,Connect API,926,5,1615.5
2025-10-22,API_072,Connect API,570,3,1731.4
2025-10-23,API_072,Connect API,977,5,1658.8
2025-10-24,API_072,Connect API,1419,8,1704.3
2025-10-25,API_072,Connect API,791,4,1686.0
2025-10-26,API_072,Connect API,1806,10,1754.7
2025-10-27,API_072,Connect API,876,5,1670.4
2025-10-28,API_072,Connect API,1027,6,1731.8
2025-10-29,API_072,Connect API,1878,11,1781.7
2025-10-30,API_072,Connect API,759,4,1741.0
